2016-12-09 11:10:21,140 INFO	[default-akka.actor.default-dispatcher-5] RsyncFetcher Downloading the repository rsync://rpki.afrinic.net/repository/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki.afrinic.net/repository
2016-12-09 11:10:21,880 INFO	[default-akka.actor.default-dispatcher-8] CacheStore Updated validationTime for 1 objects.
2016-12-09 11:10:21,881 INFO	[default-akka.actor.default-dispatcher-8] ValidationProcess Loaded trust anchor LACNIC RPKI Root from location rsync://repository.lacnic.net/rpki/lacnic/rta-lacnic-rpki.cer, starting validation
2016-12-09 11:10:21,882 INFO	[default-akka.actor.default-dispatcher-8] RsyncFetcher Downloading the repository rsync://repository.lacnic.net/rpki/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/repository.lacnic.net/rpki
2016-12-09 11:10:28,213 INFO	[default-akka.actor.default-dispatcher-5] CacheStore Updated validationTime for 351 objects.
2016-12-09 11:10:29,816 INFO	[default-akka.actor.default-dispatcher-5] CacheStore Clear old objects -> deleted 146 objects for which exists a valid alternative.
2016-12-09 11:10:34,249 INFO	[pool-4-thread-1] CacheStore Clear old objects -> deleted 22881 object(s) last time validated before 2016-12-08T10:10:17.971Z
2016-12-09 11:10:34,770 INFO	[pool-4-thread-1] CacheStore Clear old objects -> deleted 1690 object(s) downloaded 24 hours before 2016-12-09T10:10:17.971Z and never validated
2016-12-09 11:10:34,774 INFO	[default-akka.actor.default-dispatcher-5] ValidationProcess Finished validating AfriNIC RPKI Root, 351 valid objects; spent 13.634s.
2016-12-09 11:10:34,819 INFO	[default-akka.actor.default-dispatcher-5] BgpAnnouncementValidator Started validating 695172 BGP announcements with 172 RTR prefixes.
2016-12-09 11:10:35,422 INFO	[default-akka.actor.default-dispatcher-5] BgpAnnouncementValidator Completed validating 695172 BGP announcements with 172 RTR prefixes in 0.547 seconds
2016-12-09 11:10:35,423 INFO	[default-akka.actor.default-dispatcher-5] RTRServer Sending Notify with serial 1 to all clients
2016-12-09 11:11:01,926 INFO	[default-akka.actor.default-dispatcher-6] RsyncFetcher Downloading the repository rsync://rpki.apnic.net/repository/7E3C4EF6166511E2B936276172FD1FF2/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki.apnic.net/repository/7E3C4EF6166511E2B936276172FD1FF2
2016-12-09 11:11:01,927 INFO	[default-akka.actor.default-dispatcher-13] RsyncFetcher Downloading the repository rsync://rpki.apnic.net/repository/78C99096166511E29955056172FD1FF2/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki.apnic.net/repository/78C99096166511E29955056172FD1FF2
2016-12-09 11:11:01,927 INFO	[default-akka.actor.default-dispatcher-7] RsyncFetcher Downloading the repository rsync://rpki.apnic.net/repository/838DB214166511E2B3BC286172FD1FF2/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki.apnic.net/repository/838DB214166511E2B3BC286172FD1FF2
2016-12-09 11:11:01,928 INFO	[default-akka.actor.default-dispatcher-9] RsyncFetcher Downloading the repository rsync://rpki.apnic.net/repository/592C3A9A166511E28225E22D72FD1FF2/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki.apnic.net/repository/592C3A9A166511E28225E22D72FD1FF2
